title,year,actors_count,actresses_count,producer_count_male,producer_count_female,director_count,directress_count,averageRating,numVotes,budget,revenue,actress_percent,actors_percent,women_directing_percent,men_directing_percent,women_producing_percent,men_producing_percent,Animation,Family,Fantasy,Musical,Romance,Music,Adventure,Drama,Crime,Thriller,Documentary,Horror,Action,Western,Comedy,War,Sci-Fi,Sport,History,Biography,Mystery,Film-Noir,Adult,revenue_budget,class,moviesByYear
it's_complicated,2009,48,40,1,3,0,1,6.5,96626,85000000.0,219103655.0,45.0,55.0,100.0,0.0,75.0,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.577690058823529,1,103
extraordinary_measures,2010,34,27,3,5,1,0,6.4,17528,31000000.0,15134293.0,44.0,56.0,0.0,100.0,62.0,38.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488203,0,92
sex_and_the_city_2,2010,98,78,8,3,1,0,4.5,82638,100000000.0,288347692.0,44.0,56.0,0.0,100.0,27.0,73.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.88347692,1,92
date_night,2010,38,32,5,0,1,0,6.3,168738,55000000.0,152263880.0,46.0,54.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.768434181818182,1,92
warrior,2011,83,19,9,1,1,0,8.1,487638,25000000.0,23057115.0,19.0,81.0,0.0,100.0,10.0,90.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9222846,0,90
our_family_wedding,2010,36,23,3,0,1,0,5.0,7385,14000000.0,21409028.0,39.0,61.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5292162857142857,0,92
did_you_hear_about_the_morgans?,2009,59,29,3,3,1,0,4.9,42033,58000000.0,85280250.0,33.0,67.0,0.0,100.0,50.0,50.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4703491379310345,0,103
the_expendables,2010,41,4,15,2,1,0,6.4,357430,80000000.0,274470394.0,9.0,91.0,0.0,100.0,12.0,88.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.430879925,1,92
gulliver's_travels,2010,42,12,6,0,1,0,4.9,72176,112000000.0,237382724.0,22.0,78.0,0.0,100.0,0.0,100.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.1194886071428574,1,92
going_the_distance,2010,41,37,5,1,0,1,6.3,59561,32000000.0,42045846.0,47.0,53.0,100.0,0.0,17.0,83.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.3139326875,0,92
how_do_you_know,2010,68,66,7,4,1,0,5.4,53583,120000000.0,48668907.0,49.0,51.0,0.0,100.0,36.0,64.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.405574225,0,92
the_sitter,2011,42,17,4,1,1,0,5.6,71937,25000000.0,34942188.0,29.0,71.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.39768752,0,90
we_bought_a_zoo,2011,40,29,6,3,1,0,7.1,148854,50000000.0,120081841.0,42.0,58.0,0.0,100.0,33.0,67.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40163682,1,90
marmaduke,2010,49,14,6,0,1,0,4.3,17101,50000000.0,83761844.0,22.0,78.0,0.0,100.0,0.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.67523688,0,92
mr._popper's_penguins,2011,41,13,5,3,1,0,6.0,103087,55000000.0,187361754.0,24.0,76.0,0.0,100.0,38.0,62.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.4065773454545454,1,90
the_hangover_part_ii,2011,43,22,10,0,1,0,6.5,521611,80000000.0,254455986.0,34.0,66.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.180699825,1,90
hop,2011,33,12,2,3,1,0,5.4,36212,63000000.0,183953723.0,27.0,73.0,0.0,100.0,60.0,40.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.919900365079365,1,90
faster,2010,41,36,4,2,1,0,6.4,110760,24000000.0,23081726.0,47.0,53.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9617385833333333,0,92
fright_night,2011,37,24,5,2,1,0,6.4,110818,17000000.0,24922237.0,39.0,61.0,0.0,100.0,29.0,71.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.4660139411764705,0,90
"big_mommas:_like_father,_like_son",2011,34,30,7,1,1,0,4.4,28839,32000000.0,83615414.0,47.0,53.0,0.0,100.0,12.0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.6129816875,1,90
i_am_number_four,2011,37,16,5,3,1,0,6.1,243363,50000000.0,144492830.0,30.0,70.0,0.0,100.0,38.0,62.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8898566,1,90
stake_land,2010,156,81,8,2,1,0,6.4,43628,650000.0,33245.0,34.0,66.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.05114615384615385,0,92
the_change-up,2011,53,31,7,0,1,0,6.3,191153,52000000.0,75450437.0,37.0,63.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4509699423076923,0,90
sherlock_holmes:_a_game_of_shadows,2011,58,9,8,2,1,0,7.4,471285,125000000.0,334615000.0,13.0,87.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.67692,1,90
dolphin_tale,2011,27,26,9,1,1,0,6.8,25296,37000000.0,95404397.0,49.0,51.0,0.0,100.0,10.0,90.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.578497216216216,1,90
just_go_with_it,2011,45,50,8,1,1,0,6.4,257730,80000000.0,214918407.0,53.0,47.0,0.0,100.0,11.0,89.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.6864800875,1,90
"crazy,_stupid,_love.",2011,31,50,5,2,2,0,7.4,544298,50000000.0,142851197.0,62.0,38.0,0.0,100.0,29.0,71.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.85702394,1,90
larry_crowne,2011,40,26,7,1,1,0,6.1,69699,30000000.0,36160375.0,39.0,61.0,0.0,100.0,12.0,88.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.2053458333333333,0,90
machine_gun_preacher,2011,64,33,13,5,1,0,6.7,68099,30000000.0,2527904.0,34.0,66.0,0.0,100.0,28.0,72.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.08426346666666666,0,90
contagion,2011,135,61,7,2,1,0,6.8,311144,60000000.0,137551594.0,31.0,69.0,0.0,100.0,22.0,78.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2.2925265666666665,1,90
new_year's_eve,2011,80,75,6,3,1,0,5.6,88406,56000000.0,142044638.0,48.0,52.0,0.0,100.0,33.0,67.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.5365113928571428,1,90
j._edgar,2011,138,38,4,1,1,0,6.5,131883,35000000.0,84606030.0,22.0,78.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.417315142857143,1,90
friends_with_benefits,2011,44,28,5,3,1,0,6.5,385395,35000000.0,150483765.0,39.0,61.0,0.0,100.0,38.0,62.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.299536142857143,1,90
our_idiot_brother,2011,23,27,5,3,1,0,6.4,89800,10000000.0,17273593.0,54.0,46.0,0.0,100.0,38.0,62.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7273593,0,90
diary_of_a_wimpy_kid:_rodrick_rules,2011,33,24,4,1,1,0,6.6,34838,21000000.0,72417394.0,42.0,58.0,0.0,100.0,20.0,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.448447333333333,1,90
vampires_suck,2010,35,28,6,0,2,0,3.4,50566,20000000.0,80547866.0,44.0,56.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0273933,1,92
the_man_who_shot_liberty_valance,1962,82,9,2,0,1,0,8.1,80124,3200000.0,8000000.0,10.0,90.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,1,3
the_ring_two,2005,22,22,7,3,1,0,5.4,99370,50000000.0,161451538.0,50.0,50.0,0.0,100.0,30.0,70.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3.22903076,1,102
there_goes_my_baby,1994,39,23,3,0,1,0,6.3,1150,10500000.0,123509.0,37.0,63.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.011762761904761904,0,34
10_things_i_hate_about_you,1999,39,17,4,1,1,0,7.3,367135,16000000.0,53478166.0,30.0,70.0,0.0,100.0,20.0,80.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.342385375,1,82
cutthroat_island,1995,35,4,7,1,1,0,5.7,29725,98000000.0,10017322.0,10.0,90.0,0.0,100.0,12.0,88.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.10221757142857144,0,48
flatliners,1990,20,36,5,0,1,0,6.5,91026,26000000.0,61489265.0,64.0,36.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2.3649717307692306,1,23
final_destination_2,2003,26,19,7,1,1,0,6.2,176506,26000000.0,90426405.0,42.0,58.0,0.0,100.0,12.0,88.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4779386538461536,1,92
gremlins_2:_the_new_batch,1990,50,21,4,1,1,0,6.4,109578,50000000.0,41482207.0,30.0,70.0,0.0,100.0,20.0,80.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.82964414,0,23
nixon,1995,91,29,6,0,1,0,7.1,32148,44000000.0,13681765.0,24.0,76.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.31094920454545455,0,48
inside_deep_throat,2005,43,13,5,4,2,0,6.7,6971,2000000.0,653621.0,23.0,77.0,0.0,100.0,44.0,56.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.3268105,0,102
the_last_samurai,2003,48,1,11,2,1,0,7.8,458655,140000000.0,456758981.0,2.0,98.0,0.0,100.0,15.0,85.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3.26256415,1,92
one_day,2011,20,23,1,3,0,1,7.0,160104,15000000.0,59389433.0,53.0,47.0,100.0,0.0,75.0,25.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9592955333333335,1,90
the_road,2009,21,7,8,1,1,0,7.2,248912,32000000.0,27635305.0,25.0,75.0,0.0,100.0,11.0,89.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86360328125,0,103
club_dread,2004,20,12,4,0,1,0,5.6,31082,8500000.0,5001655.0,38.0,62.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.58843,0,104
catch_that_kid,2004,21,13,6,1,1,0,5.2,10819,18000000.0,16702864.0,38.0,62.0,0.0,100.0,14.0,86.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.9279368888888889,0,104
the_hunchback_of_notre_dame,1996,31,21,3,0,2,0,7.0,166781,100000000.0,100138851.0,40.0,60.0,0.0,100.0,0.0,100.0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00138851,0,55
i_don't_know_how_she_does_it,2011,30,23,5,4,1,0,5.0,20978,24000000.0,30551495.0,43.0,57.0,0.0,100.0,44.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.2729789583333333,0,90
garfield,2004,33,12,4,1,1,0,5.0,91316,50000000.0,200804534.0,27.0,73.0,0.0,100.0,20.0,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.01609068,1,104
wall_street:_money_never_sleeps,2010,87,38,6,1,1,0,6.2,105311,70000000.0,134748021.0,30.0,70.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9249717285714285,0,92
new_in_town,2009,27,16,9,2,1,0,5.7,24412,8000000.0,29010817.0,37.0,63.0,0.0,100.0,18.0,82.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.626352125,1,103
the_age_of_innocence,1993,26,21,2,1,1,0,7.2,64605,34000000.0,32255440.0,45.0,55.0,0.0,100.0,33.0,67.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9486894117647059,0,28
88_minutes,2007,19,15,20,1,1,0,5.9,77665,30000000.0,16930884.0,44.0,56.0,0.0,100.0,5.0,95.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5643628,0,86
message_in_a_bottle,1999,26,18,2,2,1,0,6.2,39747,80000000.0,118880016.0,41.0,59.0,0.0,100.0,50.0,50.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4860002,0,82
bathing_beauty,1944,35,55,1,0,1,0,6.4,1814,2361000.0,6892000.0,61.0,39.0,0.0,100.0,0.0,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.919102075391783,1,1
get_carter,2000,24,9,13,1,1,0,5.1,35828,63600000.0,19412993.0,27.0,73.0,0.0,100.0,7.0,93.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3052357389937107,0,91
twilight_zone:_the_movie,1983,49,22,8,2,4,0,6.4,40047,10000000.0,29450919.0,31.0,69.0,0.0,100.0,20.0,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2.9450919,1,10
training_day,2001,40,11,7,1,1,0,7.7,458019,45000000.0,104876233.0,22.0,78.0,0.0,100.0,12.0,88.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3305829555555557,1,101
the_wedding_planner,2001,37,25,7,8,1,0,5.3,84497,35000000.0,94728529.0,40.0,60.0,0.0,100.0,53.0,47.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.7065294,1,101
road_house,1989,49,32,3,0,1,0,6.7,82190,15000000.0,30050028.0,40.0,60.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0033352,1,20
barnyard,2006,30,23,6,3,1,0,5.6,33302,51000000.0,72779000.0,43.0,57.0,0.0,100.0,33.0,67.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4270392156862746,0,107
the_fountain,2006,36,5,5,0,1,0,7.2,245573,35000000.0,15304890.0,12.0,88.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4372825714285714,0,107
talladega_nights:_the_ballad_of_ricky_bobby,2006,70,11,11,1,1,0,6.6,194218,72500000.0,162966177.0,14.0,86.0,0.0,100.0,8.0,92.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2.2478093379310344,1,107
a_low_down_dirty_shame,1994,34,17,5,0,1,0,5.9,7639,10000000.0,29392418.0,33.0,67.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.9392418,1,34
must_love_dogs,2005,27,21,4,3,1,0,5.9,32700,30000000.0,58405313.0,44.0,56.0,0.0,100.0,43.0,57.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.9468437666666667,0,102
the_extra_man,2010,22,18,4,5,1,1,5.8,5307,7000000.0,453079.0,45.0,55.0,50.0,50.0,56.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06472557142857142,0,92
knockaround_guys,2001,34,9,6,1,2,0,6.1,24567,15000000.0,12000000.0,21.0,79.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,101
the_messenger,2009,22,15,13,1,1,0,7.1,36160,6500000.0,1521261.0,41.0,59.0,0.0,100.0,7.0,93.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.23404015384615384,0,103
bad_santa,2003,25,14,7,1,1,0,7.1,149704,23000000.0,76488889.0,36.0,64.0,0.0,100.0,12.0,88.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.3256038695652173,1,92
the_cotton_club,1984,84,64,6,1,1,0,6.5,19005,58000000.0,25928721.0,43.0,57.0,0.0,100.0,14.0,86.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44704691379310346,0,20
grown_ups,2010,74,56,8,0,1,0,6.0,265822,80000000.0,271430189.0,43.0,57.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.3928773625,1,92
the_three_burials_of_melquiades_estrada,2005,37,13,5,0,1,0,7.3,41470,15000000.0,12036149.0,26.0,74.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8024099333333333,0,102
ballistic:_ecks_vs._sever,2002,22,6,12,2,1,0,3.7,20810,70000000.0,19924033.0,21.0,79.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.28462904285714286,0,106
the_kite_runner,2007,53,11,7,4,1,0,7.6,81734,20000000.0,73276047.0,17.0,83.0,0.0,100.0,36.0,64.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66380235,1,86
stranger_than_fiction,2006,53,38,5,2,1,0,7.5,234066,30000000.0,53653224.0,42.0,58.0,0.0,100.0,29.0,71.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7884408,0,107
the_other_guys,2010,95,32,9,2,1,0,6.6,281318,100000000.0,170432927.0,25.0,75.0,0.0,100.0,18.0,82.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.70432927,0,92
infamous,2006,42,16,2,4,1,0,7.0,17918,13000000.0,1151330.0,28.0,72.0,0.0,100.0,67.0,33.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08856384615384616,0,107
highlander:_endgame,2000,26,10,10,2,1,0,4.6,21005,25000000.0,15843608.0,28.0,72.0,0.0,100.0,17.0,83.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.63374432,0,91
street_kings,2008,42,15,6,2,1,0,6.8,118659,20000000.0,65569869.0,26.0,74.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.27849345,1,103
appaloosa,2008,114,41,6,4,1,0,6.7,63267,20000000.0,20211394.0,26.0,74.0,0.0,100.0,40.0,60.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0105697,0,103
red_eye,2005,41,28,4,2,1,0,6.5,131368,26000000.0,57891803.0,41.0,59.0,0.0,100.0,33.0,67.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2266078076923077,1,102
big_momma's_house_2,2006,75,43,7,1,1,0,4.8,45541,40000000.0,138259062.0,36.0,64.0,0.0,100.0,12.0,88.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3.45647655,1,107
the_league_of_extraordinary_gentlemen,2003,39,3,7,0,1,0,5.8,181328,78000000.0,179265204.0,7.0,93.0,0.0,100.0,0.0,100.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.2982718461538463,1,92
it's_kind_of_a_funny_story,2010,24,19,7,0,1,1,7.1,146509,8000000.0,6491240.0,44.0,56.0,50.0,50.0,0.0,100.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.811405,0,92
torn_curtain,1966,66,23,1,0,1,0,6.6,28459,3000000.0,13000000.0,26.0,74.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333333333,1,2
lars_and_the_real_girl,2007,17,16,6,2,1,0,7.3,151392,12000000.0,11293663.0,48.0,52.0,0.0,100.0,25.0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9411385833333333,0,86
out_of_time,2003,27,13,7,3,1,0,6.5,63883,50000000.0,55495563.0,32.0,68.0,0.0,100.0,30.0,70.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10991126,0,92
gangs_of_new_york,2002,103,18,13,3,1,0,7.5,460640,100000000.0,193772504.0,15.0,85.0,0.0,100.0,19.0,81.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.93772504,0,106
the_midnight_meat_train,2008,21,6,15,1,1,0,6.0,69094,15000000.0,3533227.0,22.0,78.0,0.0,100.0,6.0,94.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.23554846666666668,0,103
end_of_days,1999,35,13,6,0,1,0,5.8,114923,100000000.0,211989043.0,27.0,73.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2.11989043,1,82
star_trek:_generations,1994,41,28,3,0,1,0,6.6,85508,38000000.0,120000000.0,41.0,59.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3.1578947368421053,1,34
employee_of_the_month,2006,25,16,10,0,1,0,5.5,49452,12000000.0,38368909.0,39.0,61.0,0.0,100.0,0.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.1974090833333335,1,107
street_fighter,1994,41,9,9,1,1,0,4.0,73984,35000000.0,99423521.0,18.0,82.0,0.0,100.0,10.0,90.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,2.8406720285714284,1,34
get_smart,2008,75,24,11,1,1,0,6.5,224861,80000000.0,230685453.0,24.0,76.0,0.0,100.0,8.0,92.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.8835681625,1,103
beyond_the_mat,1999,74,8,5,1,1,0,7.6,9361,2053648.0,500000.0,10.0,90.0,0.0,100.0,17.0,83.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.24346918264473755,0,82
just_like_heaven,2005,36,24,3,2,1,0,6.7,115264,58000000.0,102854431.0,40.0,60.0,0.0,100.0,40.0,60.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7733522586206896,0,102
timecop,1994,40,9,8,1,1,0,5.9,62391,27000000.0,101646581.0,18.0,82.0,0.0,100.0,11.0,89.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.764688185185185,1,34
house_of_sand_and_fog,2003,37,17,6,1,1,0,7.5,71023,16500000.0,16942795.0,31.0,69.0,0.0,100.0,14.0,86.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0268360606060607,0,92
dinner_for_schmucks,2010,25,13,8,2,1,0,5.9,109660,69000000.0,86387857.0,34.0,66.0,0.0,100.0,20.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.2519979275362318,0,92
repo_man,1984,59,24,4,0,1,0,6.9,39656,1500000.0,2300000.0,29.0,71.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.5333333333333334,0,20
the_great_debaters,2007,82,16,5,5,1,0,7.5,61334,15000000.0,30226144.0,16.0,84.0,0.0,100.0,50.0,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0150762666666666,1,86
daddy_day_care,2003,27,26,7,1,1,0,5.6,72236,60000000.0,164433867.0,49.0,51.0,0.0,100.0,12.0,88.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.74056445,1,92
the_italian_job,2003,35,7,5,2,1,0,7.0,381515,60000000.0,176070171.0,17.0,83.0,0.0,100.0,29.0,71.0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.93450285,1,92
halloween:_resurrection,2002,28,13,9,0,1,0,3.9,47511,13000000.0,37664855.0,32.0,68.0,0.0,100.0,0.0,100.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8972965384615383,1,106
the_ant_bully,2006,51,20,9,2,1,0,5.8,41004,50000000.0,55181129.0,28.0,72.0,0.0,100.0,18.0,82.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.10362258,0,107
flipped,2010,24,26,5,1,1,0,7.7,94761,14000000.0,1755212.0,52.0,48.0,0.0,100.0,17.0,83.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.12537228571428571,0,92
